Offer_Id,Entitlement_Name,Entitlement_Parent_Name,Partial_PDP,Needs_Base_Game,Base_Game_Rows,Bundle,Bundle_rows,Game_Library_Image_Name
Origin.OFR.50.0000136,Tom Clancy’s Splinter Cell Blacklist™ Digital Deluxe Edition,Tom Clancy's Splinter Cell Blacklist™ Digital Deluxe Edition,/store/tom-clancy/tom-clancys-splinter-cell-blacklist,FALSE,,FALSE,,Tom Clancy’s Splinter Cell Blacklist™
Origin.OFR.50.0001316,Tom Clancy’s The Division™ Gold Edition,Tom Clancy’s The Division™,/store/tom-clancy/tom-clancys-the-division,FALSE,,FALSE,,Tom Clancy’s The Division™ Gold Edition
Origin.OFR.50.0001318,Tom Clancy’s The Division™,Tom Clancy’s The Division™,/store/tom-clancy/tom-clancys-the-division,FALSE,,FALSE,,Tom Clancy’s The Division™
Origin.OFR.50.0001321,Tom Clancy’s The Division™ Season Pass,Tom Clancy’s The Division™ Season Pass,/store/tom-clancy/tom-clancys-the-division/addon/tom-clancy-s-the-division-season-pass,TRUE,656,FALSE,,Tom Clancy’s The Division™ Season Pass
Origin.OFR.50.0001799,Tom Clancy’s Ghost Recon® Wildlands Deluxe Edition,Tom Clancy's Ghost Recon® Wildlands,/store/tom-clancy/tom-clancys-ghost-recon,FALSE,,FALSE,,Tom Clancy’s Ghost Recon® Wildlands
Origin.OFR.50.0001809,Tom Clancy’s Ghost Recon® Wildlands Gold Edition,Tom Clancy's Ghost Recon® Wildlands,/store/tom-clancy/tom-clancys-ghost-recon,FALSE,,FALSE,,Tom Clancy’s Ghost Recon® Wildlands
Origin.OFR.50.0001789,Tom Clancy’s Ghost Recon® Wildlands,Tom Clancy's Ghost Recon® Wildlands,/store/tom-clancy/tom-clancys-ghost-recon,FALSE,,FALSE,,Tom Clancy’s Ghost Recon® Wildlands
Origin.OFR.50.0001976,Tom Clancy’s Ghost Recon® Wildlands - Season Pass,Tom Clancy’s Ghost Recon® Wildlands - Season Pass,/store/tom-clancy/tom-clancys-ghost-recon/expansion/tom-clancy-s-ghost-recon-wildlands--season-pass,TRUE,659,FALSE,,Tom Clancy’s Ghost Recon® Wildlands - Season Pass
OFB-EAST:109548313,Tomb Raider,Tomb Raider,/store/tomb-raider/tomb-raider,FALSE,,FALSE,,Tomb Raider
OFB-EAST:109548315,Tomb Raider Survival Edition,Tomb Raider,/store/tomb-raider/tomb-raider,FALSE,,FALSE,,Tomb Raider Survival Edition
Origin.OFR.50.0000693,Tomb Raider I + II + III Bundle,Tomb Raider I + II + III Bundle,/store/tomb-raider/tomb-raider-i-ii-iii-bundle,FALSE,,FALSE,,Tomb Raider I + II + III Bundle
Origin.OFR.50.0000697,Tomb Raider IV + V Bundle,Tomb Raider IV + V Bundle,/store/tomb-raider/tomb-raider-iv-v-bundle,FALSE,,FALSE,,Tomb Raider IV + V Bundle
Origin.OFR.50.0000696,Tomb Raider: The Angel of Darkness,Tomb Raider: The Angel of Darkness,/store/tomb-raider/tomb-raider-the-angel-of-darkness,FALSE,,FALSE,,Tomb Raider: The Angel of Darkness
Origin.OFR.50.0001241,Torchlight II™,Torchlight II™,/store/torchlight/torchlight-ii,FALSE,,FALSE,,Torchlight II™
Origin.OFR.50.0002239,Torment: Tides of Numenera,Torment: Tides of Numenera,/store/torment/torment-tides-of-numenera,FALSE,,FALSE,,Torment: Tides of Numenera
Origin.OFR.50.0002240,Torment: Tides of Numenera Legacy Edition,Torment: Tides of Numenera,/store/torment/torment-tides-of-numenera,FALSE,,FALSE,,Torment: Tides of Numenera Legacy Edition
Origin.OFR.50.0002241,Torment: Tides of Numenera Immortal Edition,Torment: Tides of Numenera,/store/torment/torment-tides-of-numenera,FALSE,,FALSE,,Torment: Tides of Numenera Immortal Edition
OFB-EAST:109545714,Rome: Total War™ Gold Edition (MAC),Rome: Total War™ Gold Edition (MAC),/store/total-war/rome-total-war,FALSE,,FALSE,,Rome: Total War™ Gold Edition (MAC)
OFB-EAST:109549261,Trials Evolution: Gold Edition,Trials Evolution: Gold Edition,/store/trials/trials-evolution,FALSE,,FALSE,,Trials Evolution: Gold Edition
Origin.OFR.50.0001309,Trine™ Enchanted Edition,Trine™ Enchanted Edition,/store/trine/trine,FALSE,,FALSE,,Trine™ Enchanted Edition
Origin.OFR.50.0001310,Trine 2™: Complete Story,Trine 2™: Complete Story,/store/trine/trine-2,FALSE,,FALSE,,Trine 2™: Complete Story
Origin.OFR.50.0001311,Trine 3: The Artifacts of Power,Trine 3: The Artifacts of Power,/store/trine/trine-3,FALSE,,FALSE,,Trine 3: The Artifacts of Power
OFB-EAST:109545717,Tropico 3: Gold Edition (MAC),Tropico 3: Gold Edition (MAC),/store/tropico/tropico-3,FALSE,,FALSE,,Tropico 3: Gold Edition (MAC)
Origin.OFR.50.0001826,Tyranny™ Overlord Edition,Tyranny,/store/tyranny/tyranny,FALSE,,FALSE,,Tyranny™ Overlord Edition
Origin.OFR.50.0001822,Tyranny™ Commander Edition,Tyranny,/store/tyranny/tyranny,FALSE,,FALSE,,Tyranny™ Commander Edition
Origin.OFR.50.0002147,Tyranny™ - Portrait Pack,Tyranny,/store/tyranny/tyranny/addon/tyranny--portrait-pack,TRUE,678,FALSE,,Tyranny™ - Portrait Pack
Origin.OFR.50.0002278,Tyranny™: Tales from the Tiers,Tyranny,/store/tyranny/tyranny/addon/tyranny-tales-from-the-tiers,TRUE,678,FALSE,,Tyranny™: Tales from the Tiers
Origin.OFR.50.0002397,Tyranny™ - Bastard's Wound,Tyranny,/store/tyranny/tyranny/addon/tyranny--bastards-wound,TRUE,678,FALSE,,Tyranny™ - Bastard's Wound
DR:245997700,Ultima Online™ 1 Month Game Time Code,Ultima Online 1 Month Game Time Code,/store/ultima/ultima-online/game-time/ultima-online-1-month-game-time-code,FALSE,,FALSE,,Ultima Online™ 1 Month Game Time Code
DR:241220900,Ultima Online™ 3 Month Game Time Code,Ultima Online™ 3 Month Game Time Code,/store/ultima/ultima-online/game-time/ultima-online-3-month-game-time-code,FALSE,,FALSE,,Ultima Online™ 3 Month Game Time Code
DR:241221000,Ultima Online™ 6 Month Game Time Code,Ultima Online™ 6 Month Game Time Code,/store/ultima/ultima-online/game-time/ultima-online-6-month-game-time-code,FALSE,,FALSE,,Ultima Online™ 6 Month Game Time Code
Origin.OFR.50.0001193,Ultima Online™ Time of Legends,Ultima Online™ Time of Legends,/store/ultima/ultima-online/expansion/ultima-online-time-of-legends,FALSE,,FALSE,,Ultima Online™ Time of Legends
DR:220001700,Ultima Online™: High Seas Booster,Ultima Online™: High Seas Booster,/store/ultima/ultima-online/addon/ultima-online-high-seas-booster,FALSE,,FALSE,,Ultima Online™: High Seas Booster
DR:241434500,Rustic Theme Pack,Rustic Theme Pack,/store/ultima/ultima-online/addon/rustic-theme-pack,FALSE,,FALSE,,Rustic Theme Pack
DR:241434600,Ultima Online™ 7th Character Slot and Storage,Ultima Online™ 7th Character Slot and Storage,/store/ultima/ultima-online/addon/ultima-online-7th-character-slot-and-storage,FALSE,,FALSE,,Ultima Online™ 7th Character Slot and Storage
DR:241435300,Ultima Online™ 7th Character Slot Code,Ultima Online™ 7th Character Slot Code,/store/ultima/ultima-online/addon/ultima-online-7th-character-slot-code,FALSE,,FALSE,,Ultima Online™ 7th Character Slot Code
DR:244033100,Ultima Online™ Gothic Theme Pack,Ultima Online™ Gothic Theme Pack,/store/ultima/ultima-online/addon/ultima-online-gothic-theme-pack,FALSE,,FALSE,,Ultima Online™ Gothic Theme Pack
DR:244034800,Ultima Online™ Housing and Bank Storage Upgrade Code,Ultima Online™ Housing and Bank Storage Upgrade Code,/store/ultima/ultima-online/addon/ultima-online-housing-and-bank-storage-upgrade-code,FALSE,,FALSE,,Ultima Online™ Housing and Bank Storage Upgrade Code
OFB-EAST:109551086,Ultima Online™ King’s Collection Theme Pack,Ultima Online™ King’s Collection Theme Pack,/store/ultima/ultima-online/addon/ultima-online-king-s-collection-theme-pack,FALSE,,FALSE,,Ultima Online™ King’s Collection Theme Pack
Origin.OFR.50.0001517,Ultima Online™ 500 Sovereigns Pack,Ultima Online Sovereigns Packs,/store/ultima/ultima-online/currency,FALSE,,FALSE,,Ultima Online™ 500 Sovereigns Pack
Origin.OFR.50.0001518,Ultima Online™ 1000 Sovereigns Pack,Ultima Online Sovereigns Packs,/store/ultima/ultima-online/currency,FALSE,,FALSE,,Ultima Online™ 1000 Sovereigns Pack
Origin.OFR.50.0001519,Ultima Online™ 2000 Sovereigns Pack,Ultima Online Sovereigns Packs,/store/ultima/ultima-online/currency,FALSE,,FALSE,,Ultima Online™ 2000 Sovereigns Pack
Origin.OFR.50.0001520,Ultima Online™ 5000 Sovereigns Pack,Ultima Online Sovereigns Packs,/store/ultima/ultima-online/currency,FALSE,,FALSE,,Ultima Online™ 5000 Sovereigns Pack
DR:235664900,Ultima™ Underworld 1,Ultima™ Underworld 1,/store/ultima/ultima-underworld-the-stygian-abyss,FALSE,,FALSE,,Ultima™ Underworld 1
DR:235665000,Ultima™ Underworld 2,Ultima™ Underworld 2,/store/ultima/ultima-underworld-ii-labyrinth-of-worlds,FALSE,,FALSE,,Ultima™ Underworld 2
OFB-EAST:39130,Ultima I: The First Age of Darkness,Ultima I: The First Age of Darkness,/store/ultima/ultima-i-the-first-age-of-darkness,FALSE,,FALSE,,Ultima I: The First Age of Darkness
OFB-EAST:39464,Ultima II: The Revenge of the Enchantress,Ultima II: The Revenge of the Enchantress,/store/ultima/ultima-ii-the-revenge-of-the-enchantress,FALSE,,FALSE,,Ultima II: The Revenge of the Enchantress
OFB-EAST:39465,Ultima III: Exodus,Ultima III: Exodus,/store/ultima/ultima-iii-exodus,FALSE,,FALSE,,Ultima III: Exodus
OFB-EAST:39466,Ultima IV: Quest of the Avatar,Ultima IV: Quest of the Avatar,/store/ultima/ultima-iv-quest-of-the-avatar,FALSE,,FALSE,,Ultima IV: Quest of the Avatar
OFB-EAST:39467,Ultima V: Warriors of Destiny,Ultima V: Warriors of Destiny,/store/ultima/ultima-v-warriors-of-destiny,FALSE,,FALSE,,Ultima V: Warriors of Destiny
OFB-EAST:39468,Ultima VI: The False Prophet,Ultima VI: The False Prophet,/store/ultima/ultima-vi-the-false-prophet,FALSE,,FALSE,,Ultima VI: The False Prophet
OFB-EAST:39470,Ultima™ VII: The Complete Edition,Ultima™ VII: The Complete Edition,/store/ultima/ultima-vii,FALSE,,FALSE,,Ultima™ VII: The Complete Edition
OFB-EAST:39471,Ultima™ VIII Gold Edition,Ultima™ VIII Gold Edition,/store/ultima/ultima-viii-pagan,FALSE,,FALSE,,Ultima™ VIII Gold Edition
OFB-EAST:39469,Ultima™ IX: Ascension,Ultima™ IX: Ascension,/store/ultima/ultima-ix-ascension,FALSE,,FALSE,,Ultima™ IX: Ascension
Origin.OFR.50.0000823,Unravel™,Unravel™,/store/unravel/unravel,FALSE,,FALSE,,Unravel™
OFB-EAST:109550789,Vacation Quest™ - Australia ,Vacation Quest™ - Australia ,/store/vacation-quest/vacation-quest-australia,FALSE,,FALSE,,Vacation Quest™ - Australia
OFB-EAST:109552150,Vacation Quest™ - The Hawaiian Islands,Vacation Quest™ - The Hawaiian Islands,/store/vacation-quest/vacation-quest-the-hawaiian-islands,FALSE,,FALSE,,Vacation Quest™ - The Hawaiian Islands
OFB-EAST:50653,The Walking Dead,The Walking Dead,/store/walking-dead/the-walking-dead,FALSE,,FALSE,,The Walking Dead
OFB-EAST:47874,Wargame: European Escalation,Wargame: European Escalation,/store/wargame/wargame-european-escalation,FALSE,,FALSE,,Wargame: European Escalation
OFB-EAST:58066,Warp,Warp,/store/warp/warp,FALSE,,FALSE,,Warp
Origin.OFR.50.0001190,Wasteland™ 2: Director's Cut Digital Deluxe Edition,Wasteland™ 2: Director’s Cut Classic Edition,/store/wasteland/wasteland-2,FALSE,,FALSE,,Wasteland™ 2: Director's Cut Digital Deluxe Edition
Origin.OFR.50.0001189,Wasteland™ 2: Director's Cut Classic Edition,Wasteland™ 2: Director’s Cut Classic Edition,/store/wasteland/wasteland-2,FALSE,,FALSE,,Wasteland™ 2: Director's Cut
Origin.OFR.50.0000538,Watch_Dogs™,Watch_Dogs™,/store/watch-dogs/watch-dogs,FALSE,,FALSE,,Watch_Dogs™
Origin.OFR.50.0000474,Watch_Dogs™ Season Pass,Watch_Dogs™ Season Pass,/store/watch-dogs/watch-dogs/addon/watch-dogs-season-pass,TRUE,717,FALSE,,Watch_Dogs™ Season Pass
Origin.OFR.50.0001616,Watch_Dogs® 2,Watch_Dogs® 2,/store/watch-dogs/watch-dogs-2,FALSE,,FALSE,,Watch_Dogs® 2
Origin.OFR.50.0001626,Watch_Dogs® 2 Deluxe Edition,Watch_Dogs® 2,/store/watch-dogs/watch-dogs-2,FALSE,,FALSE,,Watch_Dogs® 2 Deluxe Edition
Origin.OFR.50.0001636,Watch_Dogs® 2 Gold Edition,Watch_Dogs® 2,/store/watch-dogs/watch-dogs-2,FALSE,,FALSE,,Watch_Dogs® 2 Gold Edition
Origin.OFR.50.0001897,Watch_Dogs® 2 - Season Pass,Watch_Dogs® 2 - Season Pass,/store/watch-dogs/watch-dogs-2/addon/watch-dogs-2--season-pass,TRUE,719,FALSE,,Watch_Dogs® 2 - Season Pass
OFB-EAST:39133,Wing Commander™ I,Wing Commander™ I,/store/wing-commander/wing-commander,FALSE,,FALSE,,Wing Commander™ I
DR:231813400,Wing Commander™: Privateer,Wing Commander™: Privateer,/store/wing-commander/wing-commander-privateer,FALSE,,FALSE,,Wing Commander™: Privateer
OFB-EAST:39135,Wing Commander™ II,Wing Commander™ II,/store/wing-commander/wing-commander-ii-vengeance-of-the-kilrathi,FALSE,,FALSE,,Wing Commander™ II
DR:235664700,Wing Commander™ III: Heart of the Tiger,Wing Commander™ III: Heart of the Tiger,/store/wing-commander/wing-commander-iii-heart-of-the-tiger,FALSE,,FALSE,,Wing Commander™ III: Heart of the Tiger
OFB-EAST:39460,Wing Commander™ IV: The Price of Freedom,Wing Commander™ IV: The Price of Freedom,/store/wing-commander/wing-commander-iv-the-price-of-freedom,FALSE,,FALSE,,Wing Commander™ IV: The Price of Freedom
OFB-EAST:51990,The Witcher: Enhanced Edition,The Witcher: Enhanced Edition,/store/witcher/the-witcher,FALSE,,FALSE,,The Witcher: Enhanced Edition
OFB-EAST:46853,The Witcher® 2: Assassins of Kings Enhanced Edition,The Witcher® 2: Assassins of Kings Enhanced Edition,/store/witcher/the-witcher-assassins-of-kings,FALSE,,FALSE,,The Witcher® 2: Assassins of Kings Enhanced Edition
Origin.OFR.50.0001672,The Witcher® 3: Wild Hunt Game of the Year,The Witcher® 3: Wild Hunt,/store/witcher/the-witcher-wild-hunt,FALSE,,FALSE,,The Witcher® 3: Wild Hunt Game of the Year
Origin.OFR.50.0000743,The Witcher® 3: Wild Hunt,The Witcher® 3: Wild Hunt,/store/witcher/the-witcher-wild-hunt,FALSE,,FALSE,,The Witcher® 3: Wild Hunt
Origin.OFR.50.0000982,The Witcher® 3: Wild Hunt Expansion Pass,The Witcher® 3: Wild Hunt Expansion Pass,/store/witcher/the-witcher-wild-hunt/expansion/the-witcher-3-wild-hunt-expansion-pass,TRUE,730,FALSE,,The Witcher® 3: Wild Hunt Expansion Pass
Origin.OFR.50.0000988,The Witcher® 3: Wild Hunt - Hearts of Stone,The Witcher® 3: Wild Hunt - Hearts of Stone,/store/witcher/the-witcher-wild-hunt/addon/the-witcher-3-wild-hunt--hearts-of-stone,TRUE,730,FALSE,,The Witcher® 3: Wild Hunt - Hearts of Stone
Origin.OFR.50.0000989,The Witcher® 3: Wild Hunt Blood and Wine,The Witcher® 3: Wild Hunt Blood and Wine,/store/witcher/the-witcher-wild-hunt/addon/the-witcher-3-wild-hunt-blood-and-wine,TRUE,730,FALSE,,The Witcher® 3: Wild Hunt Blood and Wine
Origin.OFR.50.0001014,The Witcher® 3: Wild Hunt French Voice-Over Pack,The Witcher® 3: Wild Hunt French Voice-Over Pack,/store/witcher/the-witcher-wild-hunt/addon/the-witcher-3-wild-hunt-french-voice-over-pack,TRUE,730,FALSE,,The Witcher® 3: Wild Hunt French Voice-Over Pack
Origin.OFR.50.0001015,The Witcher® 3: Wild Hunt Japanese Voice-Over Pack,The Witcher® 3: Wild Hunt Japanese Voice-Over Pack,/store/witcher/the-witcher-wild-hunt/addon/the-witcher-3-wild-hunt-japanese-voice-over-pack,TRUE,730,FALSE,,The Witcher® 3: Wild Hunt Japanese Voice-Over Pack
Origin.OFR.50.0001016,The Witcher® 3: Wild Hunt Polish Voice-Over Pack,The Witcher® 3: Wild Hunt Polish Voice-Over Pack,/store/witcher/the-witcher-wild-hunt/addon/the-witcher-3-wild-hunt-polish-voice-over-pack,TRUE,730,FALSE,,The Witcher® 3: Wild Hunt Polish Voice-Over Pack
Origin.OFR.50.0001017,The Witcher® 3: Wild Hunt Russian Voice-Over Pack,The Witcher® 3: Wild Hunt Russian Voice-Over Pack,/store/witcher/the-witcher-wild-hunt/addon/the-witcher-3-wild-hunt-russian-voice-over-pack,TRUE,730,FALSE,,The Witcher® 3: Wild Hunt Russian Voice-Over Pack
Origin.OFR.50.0001019,The Witcher® 3: Wild Hunt English Voice-Over Pack,The Witcher® 3: Wild Hunt English Voice-Over Pack,/store/witcher/the-witcher-wild-hunt/addon/the-witcher-3-wild-hunt-english-voice-over-pack,TRUE,730,FALSE,,The Witcher® 3: Wild Hunt English Voice-Over Pack
Origin.OFR.50.0001020,The Witcher® 3: Wild Hunt German Voice-Over Pack,The Witcher® 3: Wild Hunt German Voice-Over Pack,/store/witcher/the-witcher-wild-hunt/addon/the-witcher-3-wild-hunt-german-voice-over-pack,TRUE,730,FALSE,,The Witcher® 3: Wild Hunt German Voice-Over Pack
Origin.OFR.50.0001036,The Witcher® 3: Wild Hunt Brazilian Portuguese Voice-Over Pack,The Witcher® 3: Wild Hunt Brazilian Portuguese Voice-Over Pack,/store/witcher/the-witcher-wild-hunt/addon/the-witcher-3-wild-hunt-brazilian-portuguese-voice-over-pack,TRUE,730,FALSE,,The Witcher® 3: Wild Hunt Brazilian Portuguese Voice-Over Pack
OFB-EAST:52735,Zuma's Revenge™,Zuma's Revenge™,/store/zuma/zumas-revenge,FALSE,,FALSE,,Zuma's Revenge™
